"","dataid","clusterid","block","Nhh","Nlt18","Ncomp","momage","momheight","momeduy","dadeduy","dadagri","landacre","hfias","hfiacat","tubewell","watmin","storewat","treatwat","latown","latslab","latseal","latfeces","potty","humfeces","humfecesch","hwsw","hwss","hwsws","roof","walls","floor","cement","elec","asset_radio","asset_tvbw","asset_tvcol","asset_refrig","asset_bike","asset_moto","asset_sewmach","asset_phone","asset_tv","asset_wardrobe","asset_table","asset_chair","asset_clock","asset_khat","asset_chouki","asset_mobile","n_asset_mobile","hwcat"
"4873","91108","911",79,5,0,5,19,150.25,6,8,0,0.32,6,"Moderately Food Insecure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"4874","91201","912",80,4,1,4,25,150.65,12,12,0,NA,2,"Mildly Food Insecure",1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,2,2
"4875","91202","912",80,2,0,8,18,140.65,6,5,0,0.05,0,"Food Secure",1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"4876","91203","912",80,7,2,7,16,NA,10,9,0,0.35,0,"Food Secure",1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,3,2
"4877","91204","912",80,6,2,6,23,152.95,8,8,0,0.1,0,"Food Secure",1,0,1,0,1,1,NA,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,3,1
"4878","91205","912",80,4,2,4,30,148.85,10,5,0,0.1,0,"Food Secure",1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,1,1,2,1
"4879","91206","912",80,5,2,5,20,149.85,9,5,0,0.22,2,"Moderately Food Insecure",1,0,0,0,1,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,1,2,0
"4880","91207","912",80,3,1,10,30,143.8,10,10,0,0.1,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,1,2,1
"4881","91208","912",80,4,1,8,25,148.85,8,7,0,0.08,0,"Food Secure",1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
"4882","91301","913",80,4,2,4,41,144.3,0,0,1,0.09,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2
"4883","91302","913",80,2,0,9,19,154.15,9,5,1,0.12,1,"Food Secure",1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,1,1,1
"4884","91303","913",80,4,2,10,27,153.25,7,5,1,0.23,0,"Food Secure",1,2,1,0,0,1,0,1,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,2,NA
"4885","91304","913",80,6,2,6,19,NA,8,5,0,0.4,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,NA,0,1,1,2,2
"4886","91305","913",80,2,0,10,21,NA,9,5,0,0.07,0,"Food Secure",1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,NA,1,0,1,2,1
"4887","91306","913",80,4,0,8,18,148.35,10,10,0,NA,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,2,1
"4888","91307","913",80,8,2,8,20,145.95,9,8,0,0.1,0,"Food Secure",1,2,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,5,2
"4889","91308","913",80,3,1,8,23,143.9,9,10,0,0.9,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
"4890","91401","914",80,4,1,12,25,155.9,8,7,0,0.1,0,"Food Secure",1,1,0,0,0,1,NA,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,NA,1,1,1,2,1
"4891","91402","914",80,4,1,4,25,143.45,10,5,0,0.7,4,"Moderately Food Insecure",1,1,0,0,1,1,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,2,0
"4892","91403","914",80,4,0,11,18,153.75,9,9,0,0.18,0,"Food Secure",1,0,1,0,0,1,1,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,NA
"4893","91404","914",80,5,1,5,20,147.95,9,6,0,0.24,0,"Food Secure",1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,3,1
"4894","91405","914",80,5,0,11,20,152.15,9,5,1,0.15,4,"Mildly Food Insecure",1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,1
"4895","91406","914",80,3,1,12,24,148,9,5,0,0.05,0,"Food Secure",1,2,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
"4896","91407","914",80,14,4,14,20,142.45,10,5,1,0.2,3,"Mildly Food Insecure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,5,1
"4897","91408","914",80,5,2,21,28,156.1,8,10,0,0.2,0,"Food Secure",0,2,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,3,1
"4898","91501","915",80,4,0,4,18,148.9,6,8,0,0.24,0,"Food Secure",1,1,1,0,1,1,NA,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,3,1
"4899","91502","915",80,6,1,6,21,149.15,12,10,0,0.36,0,"Food Secure",1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,3,2
"4900","91503","915",80,8,2,8,21,153.55,12,7,1,0.1,0,"Food Secure",1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
"4901","91504","915",80,4,0,4,20,154.7,8,9,0,0.14,0,"Food Secure",1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1
"4902","91505","915",80,6,1,11,19,144.05,9,14,0,NA,0,"Food Secure",1,1,0,0,1,1,NA,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,NA,1,1,1,4,1
"4903","91506","915",80,6,2,6,20,158.5,8,9,0,0.1,0,"Food Secure",1,1,0,0,1,1,NA,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,NA,1,0,1,2,1
"4904","91507","915",80,6,3,6,16,155.85,6,9,0,0.18,1,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
"4905","91508","915",80,8,4,8,22,145.3,9,5,0,0.27,5,"Moderately Food Insecure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,4,1
"4906","91601","916",80,4,1,4,27,153.55,10,9,1,0.2,0,"Food Secure",0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,2,1
"4907","91602","916",80,6,1,13,23,158.8,7,7,0,0.1,0,"Food Secure",1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,3,2
"4908","91603","916",80,7,1,13,23,154.4,6,10,0,0.1,0,"Food Secure",1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,2
"4909","91604","916",80,4,0,9,20,156.25,7,7,0,0.2,0,"Food Secure",1,2,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"4910","91605","916",80,4,0,4,20,148.95,8,10,1,0.3,0,"Food Secure",1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,3,2
"4911","91606","916",80,8,2,8,33,150.9,12,12,1,0.3,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,3,1
"4912","91607","916",80,5,1,7,22,160.05,9,9,0,NA,0,"Food Secure",1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,2
"4913","91608","916",80,4,2,11,20,153.3,1,4,1,0.1,0,"Food Secure",1,1,1,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
"4914","91701","917",80,8,2,8,24,154.25,12,10,1,0.16,0,"Food Secure",1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,NA,1,1,1,3,1
"4915","91702","917",80,8,3,8,20,162.05,7,9,0,0.4,0,"Food Secure",1,1,1,0,1,1,NA,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1
"4916","91703","917",80,7,2,12,19,154.25,8,9,0,0.1,0,"Food Secure",1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,4,1
"4917","91704","917",80,10,3,10,25,NA,9,9,0,0.3,0,"Food Secure",1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3,1
"4918","91705","917",80,5,3,8,26,149.95,9,12,1,0.1,0,"Food Secure",1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"4919","91706","917",80,2,0,5,22,139.6,9,8,0,0.1,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,2,1
"4920","91707","917",80,3,1,3,27,148.4,9,9,0,0.1,0,"Food Secure",1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1
"4921","91708","917",80,5,1,5,19,155.8,10,9,0,0.2,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,4,2
"4922","91801","918",80,8,0,8,21,151.5,10,10,0,0.08,0,"Food Secure",1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,4,1
"4923","91802","918",80,8,0,8,18,147.3,8,10,0,0.08,0,"Food Secure",1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,4,1
"4924","91803","918",80,9,2,9,25,154.7,10,10,0,NA,0,"Food Secure",1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,3,1
"4925","91804","918",80,13,5,13,18,151.25,8,12,1,0.3,0,"Food Secure",1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,2
"4926","91805","918",80,7,3,10,32,154.6,0,7,0,0.03,10,"Moderately Food Insecure",0,1,0,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
"4927","91806","918",80,6,2,6,20,149.6,7,2,0,0.04,0,"Food Secure",1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,NA,0,1,1,2,2
"4928","91807","918",80,5,3,14,30,148.75,5,0,0,0.05,0,"Food Secure",1,10,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,0
"4929","91808","918",80,3,0,19,20,145.25,8,4,0,0.04,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,2,1
"4930","91901","919",80,8,1,8,28,148.55,9,5,0,0.32,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,4,2
"4931","91902","919",80,8,1,8,18,146.75,10,9,0,0.32,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,4,2
"4932","91903","919",80,4,2,6,26,149.8,7,2,0,0.09,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1
"4933","91904","919",80,10,5,10,19,147.05,10,10,0,0.12,0,"Food Secure",1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2
"4934","91905","919",80,8,2,8,24,NA,10,8,0,0.2,0,"Food Secure",1,1,0,0,1,1,NA,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,7,0
"4935","91906","919",80,4,0,4,19,148.1,7,8,0,0.24,0,"Food Secure",1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,3,2
"4936","91907","919",80,4,2,9,29,149.45,10,3,0,0.02,0,"Food Secure",1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,2,1
"4937","91908","919",80,2,0,10,20,153.3,8,7,0,0.03,0,"Food Secure",1,1,1,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,NA,0,1,1,1,1
"4938","92001","920",81,9,3,9,23,146.75,8,5,0,0.05,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,NA,1,0,1,4,2
"4939","92002","920",81,3,0,3,23,155.6,8,3,0,0.18,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,2
"4940","92003","920",81,4,0,4,18,146.45,8,4,0,0.04,5,"Mildly Food Insecure",1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,2,2
"4941","92004","920",81,6,4,18,34,150.55,0,0,0,0.02,16,"Moderately Food Insecure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,1
"4942","92005","920",81,3,1,9,25,162.35,8,5,0,0.04,0,"Food Secure",1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2,1
"4943","92006","920",81,6,1,9,17,158.05,9,5,0,0.07,0,"Food Secure",1,0,1,0,1,1,NA,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,2
"4944","92007","920",81,4,0,10,25,148.7,5,1,0,0.04,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,1,2,1
"4945","92008","920",81,5,3,10,25,144.9,4,5,0,0.03,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,2,2
"4946","92101","921",81,6,2,6,18,NA,8,9,0,0.26,0,"Food Secure",1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,1,1,1,1,2
"4947","92102","921",81,2,1,12,16,NA,9,0,0,0.12,0,"Food Secure",0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,2,2
"4948","92103","921",81,4,0,7,19,148.9,10,10,0,0.15,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,NA,1,1,1,2,1
"4949","92104","921",81,3,1,13,25,157.75,10,8,1,0.03,4,"Mildly Food Insecure",0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,2
"4950","92105","921",81,6,1,14,22,153.7,9,9,0,0.15,0,"Food Secure",0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,4,1
"4951","92106","921",81,2,0,7,17,154,7,7,1,0.07,0,"Food Secure",0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
"4952","92107","921",81,5,2,5,17,150.5,10,9,0,0.12,0,"Food Secure",0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,4,2
"4953","92201","922",81,6,3,13,35,154.8,0,0,0,0.05,6,"Moderately Food Insecure",1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,1,1,2
"4954","92202","922",81,5,3,16,29,162.6,0,0,0,0.02,6,"Moderately Food Insecure",1,3,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,1,0,1,1,2
"4955","92203","922",81,4,1,9,28,154.45,9,10,0,0.08,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2
"4956","92204","922",81,3,0,7,25,152.55,16,14,0,0.1,0,"Food Secure",1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,2,2
"4957","92205","922",81,7,2,9,24,143.35,9,6,0,0.2,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,1
"4958","92206","922",81,5,2,5,24,146.05,6,5,0,0.02,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2
"4959","92207","922",81,10,3,10,20,159.8,10,9,0,0.28,0,"Food Secure",1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,6,1
"4960","92208","922",81,10,3,10,27,144.15,10,10,0,0.28,0,"Food Secure",1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,6,1
"4961","92301","923",81,3,0,5,20,139.9,11,11,0,0.04,0,"Food Secure",1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,2,2
"4962","92302","923",81,3,0,14,19,NA,6,5,0,0.01,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,NA,1,0,1,3,1
"4963","92303","923",81,6,1,10,19,149.55,9,9,0,0.43,0,"Food Secure",1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,3,1
"4964","92304","923",81,4,2,13,31,146.1,5,0,0,0.03,0,"Food Secure",1,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,2,1
"4965","92305","923",81,12,6,12,18,NA,9,10,0,0.07,0,"Food Secure",1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,5,2
"4966","92306","923",81,3,1,19,24,157.75,5,9,0,NA,16,"Severely Food Insecure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"4967","92307","923",81,5,1,16,32,157.35,2,8,0,0.02,10,"Moderately Food Insecure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,1
"4968","92308","923",81,4,2,12,26,153.9,4,5,0,0.17,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,1,1,1
"4969","92401","924",81,3,1,10,24,155.2,7,2,0,NA,0,"Food Secure",0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,NA,1,0,1,2,1
"4970","92402","924",81,5,1,5,23,NA,8,9,0,1.4,0,"Food Secure",0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2,2
"4971","92403","924",81,2,0,4,20,NA,0,0,0,NA,9,"Moderately Food Insecure",1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"4972","92404","924",81,5,1,5,20,149.5,8,12,0,0.22,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,NA,1,1,1,3,2
"4973","92405","924",81,4,1,14,31,NA,2,2,0,0.06,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,NA,1,1,1,2,2
"4974","92406","924",81,3,1,7,24,147.35,6,8,1,0.12,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,1,1,1
"4975","92407","924",81,8,2,8,25,NA,10,5,0,0.2,0,"Food Secure",1,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,1,1,1,6,1
"4976","92501","925",81,3,0,7,20,140.2,1,0,0,0.08,0,"Food Secure",1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,1
"4977","92502","925",81,5,2,5,24,150.8,9,5,0,0.09,0,"Food Secure",1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,3,2
"4978","92503","925",81,7,1,7,21,152.6,9,10,0,1.32,0,"Food Secure",1,2,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2,2
"4979","92504","925",81,4,1,8,26,149.7,10,9,0,0.15,0,"Food Secure",1,2,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,NA,1,0,1,4,1
"4980","92505","925",81,3,0,12,18,158,8,10,0,0.7,0,"Food Secure",0,0,1,0,0,1,0,1,0,0,0,NA,NA,NA,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,NA,1,1,1,3,NA
"4981","92506","925",81,5,1,5,19,147.3,5,14,0,0.17,0,"Food Secure",1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,4,1
"4982","92507","925",81,3,1,16,28,155.55,12,10,0,NA,0,"Food Secure",1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,2,2
"4983","92508","925",81,4,2,4,30,163.9,10,12,0,0.35,0,"Food Secure",1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,NA,1,0,1,2,1
"4984","92601","926",81,5,2,10,35,148.3,0,0,0,0.03,0,"Food Secure",1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,NA,1,1,1,2,2
"4985","92602","926",81,2,1,5,17,161.1,10,9,1,0.03,1,"Mildly Food Insecure",1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,2,2
"4986","92603","926",81,2,0,9,18,148.1,9,9,0,0.03,0,"Food Secure",1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,0
"4987","92604","926",81,4,3,4,33,NA,4,0,0,0.06,4,"Mildly Food Insecure",1,3,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2
"4988","92605","926",81,4,2,4,24,150.65,4,1,0,0.04,1,"Mildly Food Insecure",1,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,2,0
"4989","92606","926",81,7,2,7,33,144.7,8,5,1,0.35,0,"Food Secure",1,5,1,0,1,1,0,1,0,0,0,NA,NA,NA,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4,NA
